run_id,timestamp,machine_name,machine_model,git_branch,git_sha,git_state,worktree_fingerprint,metric,terminal_host,workspace_scope,sample_count,avg_ms,min_ms,max_ms,samples_ms
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,ghostty,single,1,140.0,140,140,140
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,iterm2,primary,1,138.0,138,138,138
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,iterm2,secondary,1,138.0,138,138,138
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,iterm2,single,1,142.0,142,142,142
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,browser_untracked_tab.cli_window_focus.browser_tracked_tab,ghostty,single,1,236.0,236,236,236
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,browser_untracked_tab.cli_window_focus.browser_tracked_tab,iterm2,single,1,236.0,236,236,236
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,external_app.keyboard_toggle_main_window.main_window,ghostty,single,5,122.6,113,130,"113,129,113,130,128"
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,external_app.keyboard_toggle_main_window.main_window,iterm2,single,5,130.6,118,146,"118,146,133,125,131"
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,external_app.keyboard_toggle_palette.palette,ghostty,single,5,22.2,20,26,"21,21,20,26,23"
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,external_app.keyboard_toggle_palette.palette,iterm2,single,5,24.0,22,28,"28,22,23,24,23"
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,main_window.keyboard_toggle_main_window.external_app,ghostty,single,5,0.0,0,0,"0,0,0,0,0"
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,main_window.keyboard_toggle_main_window.external_app,iterm2,single,5,1.0,0,5,"5,0,0,0,0"
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,main_window.keyboard_toggle_palette.palette,ghostty,single,5,7.2,6,12,"6,6,6,6,12"
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,main_window.keyboard_toggle_palette.palette,iterm2,single,5,6.6,5,9,"7,9,7,5,5"
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,palette.keyboard_toggle_palette.external_app,ghostty,single,5,3.4,2,5,"4,3,2,3,5"
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,palette.keyboard_toggle_palette.external_app,iterm2,single,5,5.4,2,14,"3,2,2,14,6"
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,palette.keyboard_toggle_palette.main_window,ghostty,single,5,5.2,4,6,"6,6,4,5,5"
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,palette.keyboard_toggle_palette.main_window,iterm2,single,5,5.8,4,7,"4,6,6,6,7"
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,spaces_detail_ui.keyboard_window_shortcut.browser_tracked_tab,ghostty,single,1,125.0,125,125,125
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,spaces_detail_ui.keyboard_window_shortcut.browser_tracked_tab,iterm2,single,1,134.0,134,134,134
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,spaces_detail_ui.keyboard_window_shortcut.process_tracked_tab,ghostty,single,1,127.0,127,127,127
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,spaces_detail_ui.keyboard_window_shortcut.process_tracked_tab,iterm2,single,1,165.0,165,165,165
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,ghostty,primary,1,140.0,140,140,140
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,ghostty,secondary,1,140.0,140,140,140
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,ghostty,single,1,152.0,152,152,152
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,iterm2,primary,1,188.0,188,188,188
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,iterm2,secondary,1,188.0,188,188,188
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,iterm2,single,1,174.0,174,174,174
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,terminal_untracked_tab.cli_window_focus.process_tracked_tab,ghostty,single,1,141.0,141,141,141
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,terminal_untracked_tab.cli_window_focus.process_tracked_tab,iterm2,single,1,246.0,246,246,246
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,ghostty,primary,1,129.0,129,129,129
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,ghostty,secondary,1,129.0,129,129,129
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,ghostty,single,1,127.0,127,127,127
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,iterm2,primary,1,121.0,121,121,121
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,iterm2,secondary,1,121.0,121,121,121
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,iterm2,single,1,132.0,132,132,132
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,browser_untracked_tab.cli_window_focus.browser_tracked_tab,ghostty,single,1,210.0,210,210,210
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,browser_untracked_tab.cli_window_focus.browser_tracked_tab,iterm2,single,1,202.0,202,202,202
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,external_app.keyboard_toggle_main_window.main_window,ghostty,single,5,109.4,107,112,"109,109,107,112,110"
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,external_app.keyboard_toggle_main_window.main_window,iterm2,single,5,111.4,108,116,"108,109,116,115,109"
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,external_app.keyboard_toggle_palette.palette,ghostty,single,5,19.4,18,21,"19,18,19,20,21"
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,external_app.keyboard_toggle_palette.palette,iterm2,single,5,22.0,19,30,"30,19,19,23,19"
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,main_window.keyboard_toggle_main_window.external_app,ghostty,single,5,0.8,0,4,"4,0,0,0,0"
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,main_window.keyboard_toggle_main_window.external_app,iterm2,single,5,0.8,0,4,"0,0,0,4,0"
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,main_window.keyboard_toggle_palette.palette,ghostty,single,5,6.0,5,7,"5,7,6,6,6"
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,main_window.keyboard_toggle_palette.palette,iterm2,single,5,5.4,5,6,"6,5,5,6,5"
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,palette.keyboard_toggle_palette.external_app,ghostty,single,5,3.0,2,5,"2,5,2,2,4"
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,palette.keyboard_toggle_palette.external_app,iterm2,single,5,3.6,2,6,"3,2,6,5,2"
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,palette.keyboard_toggle_palette.main_window,ghostty,single,5,4.8,4,6,"6,6,4,4,4"
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,palette.keyboard_toggle_palette.main_window,iterm2,single,5,5.0,4,6,"5,4,6,4,6"
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,spaces_detail_ui.keyboard_window_shortcut.browser_tracked_tab,ghostty,single,1,123.0,123,123,123
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,spaces_detail_ui.keyboard_window_shortcut.browser_tracked_tab,iterm2,single,1,117.0,117,117,117
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,spaces_detail_ui.keyboard_window_shortcut.process_tracked_tab,ghostty,single,1,111.0,111,111,111
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,spaces_detail_ui.keyboard_window_shortcut.process_tracked_tab,iterm2,single,1,141.0,141,141,141
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,ghostty,primary,1,99.0,99,99,99
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,ghostty,secondary,1,99.0,99,99,99
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,ghostty,single,1,92.0,92,92,92
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,iterm2,primary,1,175.0,175,175,175
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,iterm2,secondary,1,175.0,175,175,175
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,iterm2,single,1,136.0,136,136,136
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,terminal_untracked_tab.cli_window_focus.process_tracked_tab,ghostty,single,1,99.0,99,99,99
2026-05-03T01:39:53Z-32f07c2a7af3-dirty-7fb0388bad41-yogesh-mac-2024,2026-05-03T01:39:53Z,yogesh-mac-2024,"Mac16,7",process-shell-mode,32f07c2a7af32f5a86cd74a6b19ad01c86733c34,dirty,7fb0388bad41fc932959128032f3e72083889d37c4fbbd9a5806eeace1b5615d,terminal_untracked_tab.cli_window_focus.process_tracked_tab,iterm2,single,1,231.0,231,231,231
2026-05-04T00:50:41Z-9a87e6ac5f51-dirty-712d218b0b0c-yogesh-mac-2024,2026-05-04T00:50:41Z,yogesh-mac-2024,"Mac16,7",new_system_test_fixtures,9a87e6ac5f5179f6dbb8888296ebe583843dbe54,dirty,712d218b0b0c9f30fbc3da82a70245d74598bdce826232b22f91d51e559c6301,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,ghostty,primary,1,114.0,114,114,114
2026-05-04T00:50:41Z-9a87e6ac5f51-dirty-712d218b0b0c-yogesh-mac-2024,2026-05-04T00:50:41Z,yogesh-mac-2024,"Mac16,7",new_system_test_fixtures,9a87e6ac5f5179f6dbb8888296ebe583843dbe54,dirty,712d218b0b0c9f30fbc3da82a70245d74598bdce826232b22f91d51e559c6301,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,ghostty,secondary,1,114.0,114,114,114
